answer_id,document_id,question_id,text,answer_start,answer_end,answer_category,question,file_name,context
726757,1364576,665820," 9,96",1383,1388,,Quelle est la valeur de P105.3 ?,data(6).txt,"re d'abonnés total 5 235  
 dont nombre d'abonnés domestiques 5 235  
 dont nombre d'abonnés non domestiques -  
D101.0 Estimation du nombre d'habitants desservis 11 203  
Indicateurs de performance  
P104.3 Rendement de réseau de distribution 73,18% % 
P105.3 Indice linéaire des volumes non comptés 9,96 m3/km/j 
P106.3 Indice linéaire de pertes en réseau 9,28 m3/km/j 
VP.224 Indice linéaire de consommation 25,33 m3/km/j 
P103.2B Indice de connaissance et de gestion patrimoniale des réseaux 110 /120 
P108.3 Indice d'avancement de la protection de la ressource en eau 0 Calcul 
P107.2 Taux moyen de r"
726760,1364576,665823,"9,28",1441,1445,,Quel est l'indice linéaire des pertes en réseau ? ,data(6).txt,"ues 5 235  
 dont nombre d'abonnés non domestiques -  
D101.0 Estimation du nombre d'habitants desservis 11 203  
Indicateurs de performance  
P104.3 Rendement de réseau de distribution 73,18% % 
P105.3 Indice linéaire des volumes non comptés 9,96 m3/km/j 
P106.3 Indice linéaire de pertes en réseau 9,28 m3/km/j 
VP.224 Indice linéaire de consommation 25,33 m3/km/j 
P103.2B Indice de connaissance et de gestion patrimoniale des réseaux 110 /120 
P108.3 Indice d'avancement de la protection de la ressource en eau 0 Calcul 
P107.2 Taux moyen de renouvellement des réseaux d’eau potable 0,02 Calcul 
  "
726761,1364576,665824," 0,02",1727,1732,,Quelle est ma valeur de P107.2 ?,data(6).txt,"tes en réseau 9,28 m3/km/j 
VP.224 Indice linéaire de consommation 25,33 m3/km/j 
P103.2B Indice de connaissance et de gestion patrimoniale des réseaux 110 /120 
P108.3 Indice d'avancement de la protection de la ressource en eau 0 Calcul 
P107.2 Taux moyen de renouvellement des réseaux d’eau potable 0,02 Calcul 
  "
726764,1364576,665827, 0 ,1655,1658,,Quelle est la valeur de l'indice d'avancement de la protection de la ressource en eau ? ,data(6).txt,"aire des volumes non comptés 9,96 m3/km/j 
P106.3 Indice linéaire de pertes en réseau 9,28 m3/km/j 
VP.224 Indice linéaire de consommation 25,33 m3/km/j 
P103.2B Indice de connaissance et de gestion patrimoniale des réseaux 110 /120 
P108.3 Indice d'avancement de la protection de la ressource en eau 0 Calcul 
P107.2 Taux moyen de renouvellement des réseaux d’eau potable 0,02 Calcul 
  "
727117,1364611,666157, 18 ,256,260,,"Quel est le nombre d’autorisations de déversement
d’effluents d’établissements industriels au réseau de
collecte des eaux usées?",data(15).txt," 
 
 Les indicateurs de performances  
 
D201.0 – Estimation du nombre d'habitants desservis  
 213 372  habitants desservis  
D202.0 – Nombre d’autorisations de déversement 
d’effluents d’établissements industriels au réseau de 
collecte des eaux usées  
 18 
 
D203.0  – Quantité de boues issues des ouvrages 
d’épuration  
 3 893 T de MS  
 
Prix TTC du service au m³ pour 120 m³ (sans les 
abonnements)  
 2,30 € TTC/m3 pour un service 
exploité par la RESE  
D204.0 – Prix TTC du service au m³ pour 120 m³  
(avec les abonnements)  
 3,33 € TTC/m3 pour un"
726977,1364585,666018," 0,02",198,203,,Quelle est la valeur de P107.2,data(8).txt," 
Commune des Avirons – Délégation de service public- Eau potable  110  
Réseau 
Taux moyen de renouvellement des réseaux d’eau potable 
P107.2 Taux moyen de renouvellement des réseaux d’eau potable 0,02  
VP.077 Linéaire de réseau hors branchement  100,65 km 
VP.140 Linéaire de réseau renouvelé au cours des cinq dernières années 
(quel que soit le financeur) sous réserve des informations en 
notre possession 0,116 km 
Indice de connaissance et de gestion patrimoniale des réseaux 
P103.2
B Indice d"
726980,1364585,666021,"0,02  ",199,205,,Quel est le taux moyen de renouvellement des réseaux d'eau potable ?,data(8).txt," 
Commune des Avirons – Délégation de service public- Eau potable  110  
Réseau 
Taux moyen de renouvellement des réseaux d’eau potable 
P107.2 Taux moyen de renouvellement des réseaux d’eau potable 0,02  
VP.077 Linéaire de réseau hors branchement  100,65 km 
VP.140 Linéaire de réseau renouvelé au cours des cinq dernières années 
(quel que soit le financeur) sous réserve des informations en 
notre possession 0,116 km 
Indice de connaissance et de gestion patrimoniale des réseaux 
P103.2
B Indice de "
726982,1364585,666023, 110 ,557,562,,Quelle est la valeur de l'indice de connaissance er de gestion patrimoniale des réseaux? ,data(8).txt,"km 
VP.140 Linéaire de réseau renouvelé au cours des cinq dernières années 
(quel que soit le financeur) sous réserve des informations en 
notre possession 0,116 km 
Indice de connaissance et de gestion patrimoniale des réseaux 
P103.2
B Indice de connaissance et de gestion patrimoniale des réseaux  110  
Partie A : Plan des réseaux  
VP.236 Existence d'un plan du réseau d'eau potable au 31/12 OUI  
VP.237 Définition d'une procédure de mise à jour du plan des réseaux OUI  
Partie B : Inventaire des réseaux 
VP.238 Existence d'un inventaire des réseaux OUI  
VP.239 Pourcentage de linéaire de réseau "
726985,1364586,666026,0  %,388,392,,Quelle est la valeur de P151.1 ?,data(9).txt,"ère  
VP.119 Somme des abandons de créances et versements à un fonds de 
solidarité (TVA exclue) 774  €HTVA 
P109.0 Montant des abandons de créance ou des versements à un fonds 
de solidarité 0 €/m3 
Données CCSPL  
P151.1  Taux d'occurrence des interruptions de service non programmées 
/ 1000 hab. 0  % 
P152.1 Taux de respect du délai d'ouverture 95,52  % 
D151.0 Délai maximal d’ouverture des branchements pour les nouveaux 
abonnés défini par le service 1 jours 
VP.020 Nombre d'interruptions de service non programmées 0   
P153.2 Durée d'extinction de la dette de la collectivité - Cette donnée re"
726988,1364586,666029,0  %,388,392,,Quel est le taux d'occurrence des interruptions de service non programmées ?,data(9).txt,"ère  
VP.119 Somme des abandons de créances et versements à un fonds de 
solidarité (TVA exclue) 774  €HTVA 
P109.0 Montant des abandons de créance ou des versements à un fonds 
de solidarité 0 €/m3 
Données CCSPL  
P151.1  Taux d'occurrence des interruptions de service non programmées 
/ 1000 hab. 0  % 
P152.1 Taux de respect du délai d'ouverture 95,52  % 
D151.0 Délai maximal d’ouverture des branchements pour les nouveaux 
abonnés défini par le service 1 jours 
VP.020 Nombre d'interruptions de service non programmées 0   
P153.2 Durée d'extinction de la dette de la collectivité - Cette donnée re"
726991,1364586,666032,"95,52 ",438,444,,Quelle est la valeur de P152.1 ?,data(9).txt,"sements à un fonds de 
solidarité (TVA exclue) 774  €HTVA 
P109.0 Montant des abandons de créance ou des versements à un fonds 
de solidarité 0 €/m3 
Données CCSPL  
P151.1  Taux d'occurrence des interruptions de service non programmées 
/ 1000 hab. 0  % 
P152.1 Taux de respect du délai d'ouverture 95,52  % 
D151.0 Délai maximal d’ouverture des branchements pour les nouveaux 
abonnés défini par le service 1 jours 
VP.020 Nombre d'interruptions de service non programmées 0   
P153.2 Durée d'extinction de la dette de la collectivité - Cette donnée relève de la 
responsabilité de la 
collectivité 
VP.1"
727052,1364596,666092,"90,7",205,209,,Quel est le rendement global ? ,data(1).txt,"130
VI - 7 – La performance des services
VI – 7 – 1 - Qualité de l’eau distribuée
• 100% de c onformité aux limites de qualité d’eau microbiologiques et physicochimiques
• Un r
endement global de réseau à 90,7 %
• Un bon indic
e linéaire de pertes global à 1,8 m³/km/jour
• Un indic
e de connaissance et de gestion patrimoniale de 115/120 à l’échelle de la Collectivité
• 0
,92 % de renouvellement du réseau en moyenne sur les 5 dernières années
La qualité de l’eau distribuée est testée en de nombreux points"
726995,1364586,666036, 1 ,546,549,,Quel est le délai maximal d'ouverture des branchements pour les nouveaux abonnés défini par le service ? ,data(9).txt,"sements à un fonds 
de solidarité 0 €/m3 
Données CCSPL  
P151.1  Taux d'occurrence des interruptions de service non programmées 
/ 1000 hab. 0  % 
P152.1 Taux de respect du délai d'ouverture 95,52  % 
D151.0 Délai maximal d’ouverture des branchements pour les nouveaux 
abonnés défini par le service 1 jours 
VP.020 Nombre d'interruptions de service non programmées 0   
P153.2 Durée d'extinction de la dette de la collectivité - Cette donnée relève de la 
responsabilité de la 
collectivité 
VP.182 Encours total de la dette - Cette donnée relève de la 
responsabilité de la 
collectivité 
VP.183 Epar"
726999,1364586,666040, 1 ,546,549,,Quelle est la valeur de D151.0 ?,data(9).txt,"sements à un fonds 
de solidarité 0 €/m3 
Données CCSPL  
P151.1  Taux d'occurrence des interruptions de service non programmées 
/ 1000 hab. 0  % 
P152.1 Taux de respect du délai d'ouverture 95,52  % 
D151.0 Délai maximal d’ouverture des branchements pour les nouveaux 
abonnés défini par le service 1 jours 
VP.020 Nombre d'interruptions de service non programmées 0   
P153.2 Durée d'extinction de la dette de la collectivité - Cette donnée relève de la 
responsabilité de la 
collectivité 
VP.182 Encours total de la dette - Cette donnée relève de la 
responsabilité de la 
collectivité 
VP.183 Epar"
727002,1364586,666043,"0,96 ",971,976,,Quelle est la valeur de P155.1 ?,data(9).txt,"ité - Cette donnée relève de la 
responsabilité de la 
collectivité 
VP.182 Encours total de la dette - Cette donnée relève de la 
responsabilité de la 
collectivité 
VP.183 Epargne brute annuelle - Cette donnée relève de la 
responsabilité de la 
collectivité 
P155.1 Taux de réclamations / 1000 ab 0,96 % 
VP.003 Nombre de réclamations écrites reçues par l'opérateur 5   
VP.152 Nombre de réclamations écrites reçues par la collectivité - Cette donnée relève de la 
responsabilité de la 
collectivité 
 
  "
727003,1364586,666044,"0,96",971,975,,Quel est le taux de réclamations/1000 ab? ,data(9).txt,"ité - Cette donnée relève de la 
responsabilité de la 
collectivité 
VP.182 Encours total de la dette - Cette donnée relève de la 
responsabilité de la 
collectivité 
VP.183 Epargne brute annuelle - Cette donnée relève de la 
responsabilité de la 
collectivité 
P155.1 Taux de réclamations / 1000 ab 0,96 % 
VP.003 Nombre de réclamations écrites reçues par l'opérateur 5   
VP.152 Nombre de réclamations écrites reçues par la collectivité - Cette donnée relève de la 
responsabilité de la 
collectivité 
 
  "
727050,1364596,666090,100%,84,88,,Quel est le taux de conformité de qualité d'eau microbiologiques et physiscochimiques,data(1).txt,"130
VI - 7 – La performance des services
VI – 7 – 1 - Qualité de l’eau distribuée
• 100% de c onformité aux limites de qualité d’eau microbiologiques et physicochimiques
• Un r
endement global de réseau à 90,7 %
• Un bon indic
e linéaire de pertes global à 1,8 m³/km/jour
• Un indic
e de connaissance et de gestion patrimoniale de 115/120 à l’échelle de la Collectivité
• 0
,92 % de renou"
727118,1364611,666158, 3 893,326,332,,Quelle est la valeur de D203.0 ?,data(15).txt,"rformances  
 
D201.0 – Estimation du nombre d'habitants desservis  
 213 372  habitants desservis  
D202.0 – Nombre d’autorisations de déversement 
d’effluents d’établissements industriels au réseau de 
collecte des eaux usées  
 18 
 
D203.0  – Quantité de boues issues des ouvrages 
d’épuration  
 3 893 T de MS  
 
Prix TTC du service au m³ pour 120 m³ (sans les 
abonnements)  
 2,30 € TTC/m3 pour un service 
exploité par la RESE  
D204.0 – Prix TTC du service au m³ pour 120 m³  
(avec les abonnements)  
 3,33 € TTC/m3 pour un service 
exploité par la RESE  
P201.1  – Taux de desserte par des rése"
727064,1364597,666104,"1,8",1442,1445,,Quel est l'indice linéaire des pertes en réseau ? ,data(2).txt,"
06 - Acigné, Brécé, Pacé, St-Gilles, Vezin le C. 0,8 0,7 40 Semi-urbain Bon
07 - Montfort-sur-Meu 2,0 1,4 55 Urbain Bon
08 - Chantepie-Vern-sur-Seiche 2,0 2,7 66 Urbain Bon
09 - Aubigné, Feins, Montreuil-sur-Ille, Andouillé-Neuville 0,8 0,9 20 Rural Bon
10 - Le Rheu 0,8 1,1 53 Urbain Bon
Total 1,8 1,8 52 Urbain Bon
11 - Iffendic-nord, St-Gonlay * 3,5 3,6
12 - Iffendic-sud * 2,3 2,2
13 - Mouazé, St-Aubin-d'Aubigné, St-Germain-sur-Ille, St-Médard-sur-Ille * 5,3 5,8
15 - Langouët, St-Gondran, St-Symphorien * 3,9 3,6
16 - Guipel, Vignoc * 3,8 4,1
* donnée globale du contrat de DSP incluant les commu"
727066,1364597,666106,"1,8",1442,1445,,Quelle est la valeur de P106.3? ,data(2).txt,"
06 - Acigné, Brécé, Pacé, St-Gilles, Vezin le C. 0,8 0,7 40 Semi-urbain Bon
07 - Montfort-sur-Meu 2,0 1,4 55 Urbain Bon
08 - Chantepie-Vern-sur-Seiche 2,0 2,7 66 Urbain Bon
09 - Aubigné, Feins, Montreuil-sur-Ille, Andouillé-Neuville 0,8 0,9 20 Rural Bon
10 - Le Rheu 0,8 1,1 53 Urbain Bon
Total 1,8 1,8 52 Urbain Bon
11 - Iffendic-nord, St-Gonlay * 3,5 3,6
12 - Iffendic-sud * 2,3 2,2
13 - Mouazé, St-Aubin-d'Aubigné, St-Germain-sur-Ille, St-Médard-sur-Ille * 5,3 5,8
15 - Langouët, St-Gondran, St-Symphorien * 3,9 3,6
16 - Guipel, Vignoc * 3,8 4,1
* donnée globale du contrat de DSP incluant les commu"
727070,1364598,666110,"1,8",521,524,,Quelle est la valeur de P105.3 en 2021? ,data(3).txt,"d de Rennes 2,4 2,3
04 - Secteur Ouest 1,0 1,2
05 - Cesson-Sévigné 1,5 0,9
06 - Acigné, Brécé, Pacé, St-Gilles, Vezin le C. 0,8 0,7
07 - Montfort-sur-Meu 2,1 1,5
08 - Chantepie-Vern-sur-Seiche 2,1 2,7
09 - Aubigné, Feins, Montreuil-sur-Ille, Andouillé-Neuville 0,9 0,9
10 - Le Rheu 0,9 1,2
Total 1,9 1,8
11 - Iffendic-nord, St-Gonlay * 3,5 3,6
12 - Iffendic-sud * 2,3 2,4
13 - Mouazé, St-Aubin-d'Aubigné, St-Germain-sur-Ille, St-Médard-sur-Ille * 5,3 5,8
15 - Langouët, St-Gondran, St-Symphorien * 3,9 3,6
16 - Guipel, Vignoc * 3,8 4,1
* donnée globale du contrat de DSP incluant les communes de la Coll"
727071,1364598,666111,115 ,1680,1684,,Quelle est la valeur de P103.2B ?,data(3).txt,"é mise en œuvre qu’il y a une dizaine d’années ;•
L
’absence de connaissance des dates ou périodes de pose des canalisations pour une partie des
conduites posées avant les années 1970.
Indice de connaissance et de gestion patrimoniale des réseaux
(indicateur P103.2B)2020 2021
Total Collectivité 115 115 
Sur le territoire de la Collectivité Eau du Bassin Rennais, le linéaire de réseau représente 4 430 km en 2021."
727073,1364598,666113, 115 ,1679,1684,,Quelle est la valeur de l'indice de connaissance et de gestion patrimoniale des réseaux ,data(3).txt,"té mise en œuvre qu’il y a une dizaine d’années ;•
L
’absence de connaissance des dates ou périodes de pose des canalisations pour une partie des
conduites posées avant les années 1970.
Indice de connaissance et de gestion patrimoniale des réseaux
(indicateur P103.2B)2020 2021
Total Collectivité 115 115 
Sur le territoire de la Collectivité Eau du Bassin Rennais, le linéaire de réseau représente 4 430 km en 2021."
727075,1364599,666115," 1,9",1266,1270,,Quelle est la valeur de P151.1 en 2021 ? ,data(4).txt,"rd de Rennes 0,7 0,5
04 - Secteur Ouest 3,3 3,2
05 - Cesson-Sévigné 2,2 2,0
06 - Acigné, Brécé, Pacé, St-Gilles, Vezin le C. 1,6 2,9
07 - Montfort-sur-Meu 0,0 0,3
08 - Chantepie-Vern-sur-Seiche 2,1 0,6
09 - Aubigné, Feins, Montreuil-sur-Ille, Andouillé-Neuville 1,9 4,1
10 - Le Rheu 0,7 1,4
Total 1,7 1,9
11 - Iffendic-nord, St-Gonlay* 0,2 0,8
12 - Iffendic-sud* 6,5 non transmis
13 - Mouazé, St-Aubin-d'Aubigné, St-Germain-sur-Ille, St-Médard-sur-Ille* 3,7 4,8
15 - Langouët, St-Gondran, St-Symphorien* 0,0 4,6
16 - Guipel, Vignoc* 9,0 8,5
* donnée globale du contrat de DSP incluant les communes de la "
727077,1364599,666117,"1,9",1267,1270,,Quelle est la valeur du taux d'occurrence des interruptions d service non programmées en total en 2021? ,data(4).txt,"d de Rennes 0,7 0,5
04 - Secteur Ouest 3,3 3,2
05 - Cesson-Sévigné 2,2 2,0
06 - Acigné, Brécé, Pacé, St-Gilles, Vezin le C. 1,6 2,9
07 - Montfort-sur-Meu 0,0 0,3
08 - Chantepie-Vern-sur-Seiche 2,1 0,6
09 - Aubigné, Feins, Montreuil-sur-Ille, Andouillé-Neuville 1,9 4,1
10 - Le Rheu 0,7 1,4
Total 1,7 1,9
11 - Iffendic-nord, St-Gonlay* 0,2 0,8
12 - Iffendic-sud* 6,5 non transmis
13 - Mouazé, St-Aubin-d'Aubigné, St-Germain-sur-Ille, St-Médard-sur-Ille* 3,7 4,8
15 - Langouët, St-Gondran, St-Symphorien* 0,0 4,6
16 - Guipel, Vignoc* 9,0 8,5
* donnée globale du contrat de DSP incluant les communes de la "
727079,1364603,666119,"0,0010 € ",1762,1771,,"Quelle est la valeur de P109.0 ?
",data(6).txt,"ymphoriendonnées non disponibles à l'échelle du 
territoire CEBRdonnées non disponibles à l'échelle du 
territoire CEBR
16 - Guipel, Vignocdonnées non disponibles à l'échelle du 
territoire CEBRdonnées non disponibles à l'échelle du 
territoire CEBR
Total Collectivité Eau du Bassin Rennais 0,0011 € 0,0010 € 
Les montants présentés dans le tableau incluent les contributions des délégataires au Fonds de Solidarité Logement du Département d’Ille-et-Vilaine. La SPL Eau du Bassin Rennais (services 01, 02, 05 et 06) et Saur (services 04 et 10) versent un montant annuel forfaitaire au FSL basé sur le nombre d"
727081,1364603,666121," 0,0010 € ",1761,1771,,Quelle est la valeur du montant des abandons de créance ou des versements à un fond de solidarité ? ,data(6).txt,"Symphoriendonnées non disponibles à l'échelle du 
territoire CEBRdonnées non disponibles à l'échelle du 
territoire CEBR
16 - Guipel, Vignocdonnées non disponibles à l'échelle du 
territoire CEBRdonnées non disponibles à l'échelle du 
territoire CEBR
Total Collectivité Eau du Bassin Rennais 0,0011 € 0,0010 € 
Les montants présentés dans le tableau incluent les contributions des délégataires au Fonds de Solidarité Logement du Département d’Ille-et-Vilaine. La SPL Eau du Bassin Rennais (services 01, 02, 05 et 06) et Saur (services 04 et 10) versent un montant annuel forfaitaire au FSL basé sur le nombre d"
727082,1364604,666122,"1,6",969,972,,Quel est le taux de réclamations? ,data(7).txt,"0 - Le Rheu 0,2 0,0
11 - Iffendic-nord, St-Gonlay 0,6 0,6
12 - Iffendic-sud* hors périmètre 0,0
13 - Mouazé, St-Aubin-d'Aubigné, St-Germain-sur-Ille, St-Médard-sur-Ille* hors périmètre 0,3
15 - Langouët, St-Gondran, St-Symphorien* hors périmètre 0,0
16 - Guipel, Vignoc* hors périmètre 0,6
Total 1,4 1,6
*donnée globale du contrat de DSP incluant les communes de la Collectivité
Indicateur feuille de route :Indicateur feuille de route  :
A horizon 2025, taux de réclamation <3 pour 1000 abonnésA horizon 2025, taux de réclamation <3 pour 1000 abonnés
Sont prises en compte les réclamations relatives à "
727084,1364604,666124,"1,6",969,972,,Quelle est l avaleur de P155.1 en 2021? ,data(7).txt,"0 - Le Rheu 0,2 0,0
11 - Iffendic-nord, St-Gonlay 0,6 0,6
12 - Iffendic-sud* hors périmètre 0,0
13 - Mouazé, St-Aubin-d'Aubigné, St-Germain-sur-Ille, St-Médard-sur-Ille* hors périmètre 0,3
15 - Langouët, St-Gondran, St-Symphorien* hors périmètre 0,0
16 - Guipel, Vignoc* hors périmètre 0,6
Total 1,4 1,6
*donnée globale du contrat de DSP incluant les communes de la Collectivité
Indicateur feuille de route :Indicateur feuille de route  :
A horizon 2025, taux de réclamation <3 pour 1000 abonnésA horizon 2025, taux de réclamation <3 pour 1000 abonnés
Sont prises en compte les réclamations relatives à "
727098,1364608,666138,100 %,736,741,,Quel est le taux de conformité microbiologiques? ,data(12).txt,"Le taux de conformité est calculé selon la formule suivante :  
 
nombre de prélèvements réalisés – nombre de prélèvements non -conformes  x 100  
nombre  de prélèvements réalisés  
 
 
Analyses ...  Prélèvements réalisés  Prélèvements non -conformes  Taux de conformité  
... microbiologiques  78 0 100 % 
... physico -chimiques  78 0 100 % 
Indice d'avancement de protection des ressources en eau  
 
La réglementation définit une procédure particulière pour la protection des ressources en eau (captage, forage, etc.). 
En fonction de l'état d'avancement de la procédure, un indice est déterminé selon "
727100,1364608,666140,100 ,772,776,,Quel est le taux de conformité physico-chimiques ? ,data(12).txt,"lon la formule suivante :  
 
nombre de prélèvements réalisés – nombre de prélèvements non -conformes  x 100  
nombre  de prélèvements réalisés  
 
 
Analyses ...  Prélèvements réalisés  Prélèvements non -conformes  Taux de conformité  
... microbiologiques  78 0 100 % 
... physico -chimiques  78 0 100 % 
Indice d'avancement de protection des ressources en eau  
 
La réglementation définit une procédure particulière pour la protection des ressources en eau (captage, forage, etc.). 
En fonction de l'état d'avancement de la procédure, un indice est déterminé selon le barème suivant :  
 
00% Aucune "
727102,1364608,666142,80 %,1842,1846,,Quel est indice global d'avancement de protection de la ressource ? ,data(12).txt,"s d'eau potable ou de ressources multiples, l'indicateur est établi pour 
chaqu e ressource et une valeur globale est calculée en pondérant chaque indicateur par les volumes annuels d'eau 
produits ou achetés.  
 
 
 
Pour l'année 2021 
L'indice global d'avancement de protection de la ressource est 80 %. 
"
727107,1364609,666147,"2,22",570,574,,Quelle est la valeur de l'indice linéaire de pertes en réseau?,data(13).txt,"ntenance et de renouvellement du  réseau, et d'autre part des actions menées pour lutter contre les volumes 
détournés et pour améliorer la précision du comptage chez les abonnés.  
 
Pour l'année 20 21, l’indice linéaire de pertes en réseau est :  
 
1 593 135  – 1 286 878                        = 2,22 m3/km/jour  
             365 x 378 
 
Taux moyen de renouvellement des réseaux d’eau potable  
  
Ce taux est le quotient, exprimé en pourcentage, de la moyenne sur 5 ans du linéaire de réseau renouvelé par la 
longueur du réseau. Le linéaire renouvelé inclut les sections de réseaux remplacées à l"
727108,1364609,666148,0. 56% ,1636,1643,,Quel est le taux moyen de renouvellement des réseaux d'eau potable ? ,data(13).txt,"gration de la Hem Sud et Alquines 
au 01/01/2020 )  
 
2016 2017  2018  2019  2020  2021  
1.200 1.500 0.650 0.750 0.700 2. 100 
 
Pour l'année 20 21, le taux moyen de renouvellement des réseaux d’eau potable est :  
 
2.100 km 2021  
                             __________________          x 100 = 0. 56% 
                 378  
 
"
